Character,X_Start,Y_Start,X_End,Y_End,Line_Number,Word_Number,Char_Number_in_Word,X_Center,Y_Center
o,1020.3333333333335,505,1044.4166666666667,544,6,7,5,1032.375,524.5
p,1044.4166666666667,505,1068.5,544,6,7,6,1056.4583333333335,524.5
i,1068.5,505,1092.5833333333333,544,6,7,7,1080.5416666666665,524.5
n,1092.5833333333333,505,1116.6666666666665,544,6,7,8,1104.625,524.5
t,1116.6666666666665,505,1140.7499999999998,544,6,7,9,1128.708333333333,524.5
a,1140.7499999999998,505,1164.833333333333,544,6,7,10,1152.7916666666665,524.5
s,1164.833333333333,505,1188.9166666666663,544,6,7,11,1176.8749999999995,524.5
",",1188.9166666666663,505,1212.9999999999995,544,6,7,12,1200.958333333333,524.5
a,1253.0,505,1277.2857142857142,544,6,8,1,1265.142857142857,524.5
l,1277.2857142857142,505,1301.5714285714284,544,6,8,2,1289.4285714285713,524.5
g,1301.5714285714284,505,1325.8571428571427,544,6,8,3,1313.7142857142856,524.5
u,1325.8571428571427,505,1350.1428571428569,544,6,8,4,1337.9999999999998,524.5
n,1350.1428571428569,505,1374.428571428571,544,6,8,5,1362.285714285714,524.5
a,1374.428571428571,505,1398.7142857142853,544,6,8,6,1386.5714285714282,524.5
s,1398.7142857142853,505,1422.9999999999995,544,6,8,7,1410.8571428571424,524.5
s,1455.0,505,1479.375,544,6,9,1,1467.1875,524.5
u,1479.375,505,1503.75,544,6,9,2,1491.5625,524.5
r,1503.75,505,1528.125,544,6,9,3,1515.9375,524.5
g,1528.125,505,1552.5,544,6,9,4,1540.3125,524.5
i,1552.5,505,1576.875,544,6,9,5,1564.6875,524.5
d,1576.875,505,1601.25,544,6,9,6,1589.0625,524.5
a,1601.25,505,1625.625,544,6,9,7,1613.4375,524.5
s,1625.625,505,1650.0,544,6,9,8,1637.8125,524.5
s,44.0,589,68.61538461538461,619,7,1,1,56.30769230769231,604.0
e,68.61538461538461,589,93.23076923076923,619,7,1,2,80.92307692307692,604.0
n,93.23076923076923,589,117.84615384615384,619,7,1,3,105.53846153846153,604.0
c,117.84615384615384,589,142.46153846153845,619,7,1,4,130.15384615384613,604.0
i,142.46153846153845,589,167.07692307692307,619,7,1,5,154.76923076923077,604.0
l,167.07692307692307,589,191.69230769230768,619,7,1,6,179.38461538461536,604.0
l,191.69230769230768,589,216.3076923076923,619,7,1,7,204.0,604.0
a,216.3076923076923,589,240.9230769230769,619,7,1,8,228.61538461538458,604.0
m,240.9230769230769,589,265.53846153846155,619,7,1,9,253.23076923076923,604.0
e,265.53846153846155,589,290.1538461538462,619,7,1,10,277.84615384615387,604.0
n,290.1538461538462,589,314.76923076923083,619,7,1,11,302.4615384615385,604.0
t,314.76923076923083,589,339.3846153846155,619,7,1,12,327.07692307692315,604.0
e,339.3846153846155,589,364.0000000000001,619,7,1,13,351.6923076923078,604.0
d,396.0,589,419.3333333333333,619,7,2,1,407.66666666666663,604.0
e,419.3333333333333,589,442.66666666666663,619,7,2,2,431.0,604.0
l,442.66666666666663,589,465.99999999999994,619,7,2,3,454.33333333333326,604.0
m,496.0,589,520.2,619,7,3,1,508.1,604.0
u,520.2,589,544.4000000000001,619,7,3,2,532.3000000000001,604.0
n,544.4000000000001,589,568.6000000000001,619,7,3,3,556.5000000000001,604.0
d,568.6000000000001,589,592.8000000000002,619,7,3,4,580.7000000000002,604.0
o,592.8000000000002,589,617.0000000000002,619,7,3,5,604.9000000000002,604.0
d,648.0,589,670.0,619,7,4,1,659.0,604.0
e,670.0,589,692.0,619,7,4,2,681.0,604.0
l,725.0,589,747.5,619,7,5,1,736.25,604.0
a,747.5,589,770.0,619,7,5,2,758.75,604.0
i,799.0,589,823.6363636363636,628,7,6,1,811.3181818181818,608.5
m,823.6363636363636,589,848.2727272727273,628,7,6,2,835.9545454545455,608.5
a,848.2727272727273,589,872.9090909090909,628,7,6,3,860.590909090909,608.5
g,872.9090909090909,589,897.5454545454545,628,7,6,4,885.2272727272727,608.5
i,897.5454545454545,589,922.1818181818181,628,7,6,5,909.8636363636363,608.5
n,922.1818181818181,589,946.8181818181818,628,7,6,6,934.5,608.5
a,946.8181818181818,589,971.4545454545454,628,7,6,7,959.1363636363635,608.5
c,971.4545454545454,589,996.090909090909,628,7,6,8,983.7727272727273,608.5
i,996.090909090909,589,1020.7272727272726,628,7,6,9,1008.4090909090908,608.5
ó,1020.7272727272726,589,1045.3636363636363,628,7,6,10,1033.0454545454545,608.5
n,1045.3636363636363,589,1070.0,628,7,6,11,1057.681818181818,608.5
y,1101.0,596,1123.0,628,7,7,1,1112.0,612.0
o,1152.0,590,1176.0,619,7,8,1,1164.0,604.5
t,1176.0,590,1200.0,619,7,8,2,1188.0,604.5
r,1200.0,590,1224.0,619,7,8,3,1212.0,604.5
a,1224.0,590,1248.0,619,7,8,4,1236.0,604.5
s,1248.0,590,1272.0,619,7,8,5,1260.0,604.5
m,1302.0,589,1325.6666666666667,619,7,9,1,1313.8333333333335,604.0
á,1325.6666666666667,589,1349.3333333333335,619,7,9,2,1337.5,604.0
s,1349.3333333333335,589,1373.0000000000002,619,7,9,3,1361.166666666667,604.0
p,1405.0,589,1429.142857142857,628,7,10,1,1417.0714285714284,608.5
r,1429.142857142857,589,1453.2857142857142,628,7,10,2,1441.2142857142858,608.5
o,1453.2857142857142,589,1477.4285714285713,628,7,10,3,1465.3571428571427,608.5
p,1477.4285714285713,589,1501.5714285714284,628,7,10,4,1489.5,608.5
i,1501.5714285714284,589,1525.7142857142856,628,7,10,5,1513.6428571428569,608.5
a,1525.7142857142856,589,1549.8571428571427,628,7,10,6,1537.7857142857142,608.5
s,1549.8571428571427,589,1573.9999999999998,628,7,10,7,1561.928571428571,608.5
d,1606.0,589,1629.3333333333333,619,7,11,1,1617.6666666666665,604.0
e,1629.3333333333333,589,1652.6666666666665,619,7,11,2,1641.0,604.0
l,1652.6666666666665,589,1675.9999999999998,619,7,11,3,1664.333333333333,604.0
d,1706.0,589,1730.5714285714287,619,7,12,1,1718.2857142857142,604.0
o,1730.5714285714287,589,1755.1428571428573,619,7,12,2,1742.8571428571431,604.0
m,1755.1428571428573,589,1779.714285714286,619,7,12,3,1767.4285714285716,604.0
i,1779.714285714286,589,1804.2857142857147,619,7,12,4,1792.0000000000005,604.0
n,1804.2857142857147,589,1828.8571428571433,619,7,12,5,1816.571428571429,604.0
i,1828.8571428571433,589,1853.428571428572,619,7,12,6,1841.1428571428578,604.0
o,1853.428571428572,589,1878.0000000000007,619,7,12,7,1865.7142857142862,604.0
c,43.0,673,67.0,703,8,1,1,55.0,688.0
i,67.0,673,91.0,703,8,1,2,79.0,688.0
e,91.0,673,115.0,703,8,1,3,103.0,688.0
n,115.0,673,139.0,703,8,1,4,127.0,688.0
t,139.0,673,163.0,703,8,1,5,151.0,688.0
í,163.0,673,187.0,703,8,1,6,175.0,688.0
f,187.0,673,211.0,703,8,1,7,199.0,688.0
i,211.0,673,235.0,703,8,1,8,223.0,688.0
c,235.0,673,259.0,703,8,1,9,247.0,688.0
o,259.0,673,283.0,703,8,1,10,271.0,688.0
.,283.0,673,307.0,703,8,1,11,295.0,688.0
E,345.0,674,369.0,703,8,2,1,357.0,688.5
n,369.0,674,393.0,703,8,2,2,381.0,688.5
t,393.0,674,417.0,703,8,2,3,405.0,688.5
r,417.0,674,441.0,703,8,2,4,429.0,688.5
e,441.0,674,465.0,703,8,2,5,453.0,688.5
e,497.0,674,520.8,703,8,3,1,508.9,688.5
s,520.8,674,544.5999999999999,703,8,3,2,532.6999999999999,688.5
t,544.5999999999999,674,568.3999999999999,703,8,3,3,556.4999999999999,688.5
a,568.3999999999999,674,592.1999999999998,703,8,3,4,580.2999999999998,688.5
s,592.1999999999998,674,615.9999999999998,703,8,3,5,604.0999999999998,688.5
ú,649.0,673,672.25,711,8,4,1,660.625,692.0
l,672.25,673,695.5,711,8,4,2,683.875,692.0
t,695.5,673,718.75,711,8,4,3,707.125,692.0
i,718.75,673,742.0,711,8,4,4,730.375,692.0
m,742.0,673,765.25,711,8,4,5,753.625,692.0
a,765.25,673,788.5,711,8,4,6,776.875,692.0
s,788.5,673,811.75,711,8,4,7,800.125,692.0
",",811.75,673,835.0,711,8,4,8,823.375,692.0
l,877.0,673,899.3333333333334,703,8,5,1,888.1666666666667,688.0
a,899.3333333333334,673,921.6666666666667,703,8,5,2,910.5,688.0
s,921.6666666666667,673,944.0000000000001,703,8,5,3,932.8333333333335,688.0
h,977.0,673,1001.3333333333334,712,8,6,1,989.1666666666667,692.5
i,1001.3333333333334,673,1025.6666666666667,712,8,6,2,1013.5,692.5
p,1025.6666666666667,673,1050.0,712,8,6,3,1037.8333333333335,692.5
ó,1050.0,673,1074.3333333333333,712,8,6,4,1062.1666666666665,692.5
t,1074.3333333333333,673,1098.6666666666665,712,8,6,5,1086.5,692.5
e,1098.6666666666665,673,1122.9999999999998,712,8,6,6,1110.833333333333,692.5
s,1122.9999999999998,673,1147.333333333333,712,8,6,7,1135.1666666666665,692.5
i,1147.333333333333,673,1171.6666666666663,712,8,6,8,1159.4999999999995,692.5
s,1171.6666666666663,673,1195.9999999999995,712,8,6,9,1183.833333333333,692.5
s,1229.0,680,1250.5,703,8,7,1,1239.75,691.5
e,1250.5,680,1272.0,703,8,7,2,1261.25,691.5
p,1304.0,673,1328.0,712,8,8,1,1316.0,692.5
u,1328.0,673,1352.0,712,8,8,2,1340.0,692.5
e,1352.0,673,1376.0,712,8,8,3,1364.0,692.5
d,1376.0,673,1400.0,712,8,8,4,1388.0,692.5
e,1400.0,673,1424.0,712,8,8,5,1412.0,692.5
n,1424.0,673,1448.0,712,8,8,6,1436.0,692.5
a,1480.0,680,1504.142857142857,712,8,9,1,1492.0714285714284,696.0
g,1504.142857142857,680,1528.2857142857142,712,8,9,2,1516.2142857142858,696.0
r,1528.2857142857142,680,1552.4285714285713,712,8,9,3,1540.3571428571427,696.0
u,1552.4285714285713,680,1576.5714285714284,712,8,9,4,1564.5,696.0
p,1576.5714285714284,680,1600.7142857142856,712,8,9,5,1588.6428571428569,696.0
a,1600.7142857142856,680,1624.8571428571427,712,8,9,6,1612.7857142857142,696.0
r,1624.8571428571427,680,1648.9999999999998,712,8,9,7,1636.928571428571,696.0
s,1682.0,673,1705.8,712,8,10,1,1693.9,692.5
e,1705.8,673,1729.6,712,8,10,2,1717.6999999999998,692.5
g,1729.6,673,1753.3999999999999,712,8,10,3,1741.5,692.5
ú,1753.3999999999999,673,1777.1999999999998,712,8,10,4,1765.2999999999997,692.5
n,1777.1999999999998,673,1800.9999999999998,712,8,10,5,1789.1,692.5
l,1834.0,673,1856.5,703,8,11,1,1845.25,688.0
a,1856.5,673,1879.0,703,8,11,2,1867.75,688.0
n,44.0,757,68.7,787,9,1,1,56.35,772.0
a,68.7,757,93.4,787,9,1,2,81.05000000000001,772.0
t,93.4,757,118.10000000000001,787,9,1,3,105.75,772.0
u,118.10000000000001,757,142.8,787,9,1,4,130.45000000000002,772.0
r,142.8,757,167.5,787,9,1,5,155.15,772.0
a,167.5,757,192.2,787,9,1,6,179.85,772.0
l,192.2,757,216.89999999999998,787,9,1,7,204.54999999999998,772.0
e,216.89999999999998,757,241.59999999999997,787,9,1,8,229.24999999999997,772.0
z,241.59999999999997,757,266.29999999999995,787,9,1,9,253.94999999999996,772.0
a,266.29999999999995,757,290.99999999999994,787,9,1,10,278.65,772.0
d,320.0,757,342.0,787,9,2,1,331.0,772.0
e,342.0,757,364.0,787,9,2,2,353.0,772.0
l,398.0,757,420.3333333333333,787,9,3,1,409.16666666666663,772.0
a,420.3333333333333,757,442.66666666666663,787,9,3,2,431.5,772.0
s,442.66666666666663,757,464.99999999999994,787,9,3,3,453.83333333333326,772.0
c,497.0,764,520.2857142857143,787,9,4,1,508.64285714285717,775.5
a,520.2857142857143,764,543.5714285714287,787,9,4,2,531.9285714285716,775.5
u,543.5714285714287,764,566.857142857143,787,9,4,3,555.2142857142858,775.5
s,566.857142857143,764,590.1428571428573,787,9,4,4,578.5000000000002,775.5
a,590.1428571428573,764,613.4285714285717,787,9,4,5,601.7857142857144,775.5
s,613.4285714285717,764,636.714285714286,787,9,4,6,625.0714285714289,775.5
:,636.714285714286,764,660.0000000000003,787,9,4,7,648.3571428571431,775.5
f,698.0,757,722.1538461538462,796,9,5,1,710.0769230769231,776.5
i,722.1538461538462,757,746.3076923076924,796,9,5,2,734.2307692307693,776.5
s,746.3076923076924,757,770.4615384615386,796,9,5,3,758.3846153846155,776.5
i,770.4615384615386,757,794.6153846153848,796,9,5,4,782.5384615384617,776.5
o,794.6153846153848,757,818.769230769231,796,9,5,5,806.6923076923078,776.5
l,818.769230769231,757,842.9230769230771,796,9,5,6,830.846153846154,776.5
ó,842.9230769230771,757,867.0769230769233,796,9,5,7,855.0000000000002,776.5
g,867.0769230769233,757,891.2307692307695,796,9,5,8,879.1538461538464,776.5
i,891.2307692307695,757,915.3846153846157,796,9,5,9,903.3076923076926,776.5
c,915.3846153846157,757,939.5384615384619,796,9,5,10,927.4615384615388,776.5
a,939.5384615384619,757,963.6923076923081,796,9,5,11,951.615384615385,776.5
s,963.6923076923081,757,987.8461538461543,796,9,5,12,975.7692307692312,776.5
",",987.8461538461543,757,1012.0000000000005,796,9,5,13,999.9230769230774,776.5
e,1051.0,757,1075.6,796,9,6,1,1063.3,776.5
c,1075.6,757,1100.1999999999998,796,9,6,2,1087.8999999999999,776.5
o,1100.1999999999998,757,1124.7999999999997,796,9,6,3,1112.4999999999998,776.5
l,1124.7999999999997,757,1149.3999999999996,796,9,6,4,1137.0999999999997,776.5
ó,1149.3999999999996,757,1173.9999999999995,796,9,6,5,1161.6999999999996,776.5
g,1173.9999999999995,757,1198.5999999999995,796,9,6,6,1186.2999999999995,776.5
i,1198.5999999999995,757,1223.1999999999994,796,9,6,7,1210.8999999999994,776.5
c,1223.1999999999994,757,1247.7999999999993,796,9,6,8,1235.4999999999993,776.5
a,1247.7999999999993,757,1272.3999999999992,796,9,6,9,1260.0999999999992,776.5
s,1272.3999999999992,757,1296.999999999999,796,9,6,10,1284.6999999999991,776.5
o,1328.0,764,1348.0,787,9,7,1,1338.0,775.5
p,1380.0,758,1404.3333333333333,796,9,8,1,1392.1666666666665,777.0
u,1404.3333333333333,758,1428.6666666666665,796,9,8,2,1416.5,777.0
r,1428.6666666666665,758,1452.9999999999998,796,9,8,3,1440.833333333333,777.0
a,1452.9999999999998,758,1477.333333333333,796,9,8,4,1465.1666666666665,777.0
m,1477.333333333333,758,1501.6666666666663,796,9,8,5,1489.4999999999995,777.0
e,1501.6666666666663,758,1525.9999999999995,796,9,8,6,1513.833333333333,777.0
n,1525.9999999999995,758,1550.3333333333328,796,9,8,7,1538.166666666666,777.0
t,1550.3333333333328,758,1574.666666666666,796,9,8,8,1562.4999999999995,777.0
e,1574.666666666666,758,1598.9999999999993,796,9,8,9,1586.8333333333326,777.0
a,43.0,841,67.08333333333333,871,10,1,1,55.041666666666664,856.0
m,67.08333333333333,841,91.16666666666666,871,10,1,2,79.125,856.0
b,91.16666666666666,841,115.24999999999999,871,10,1,3,103.20833333333331,856.0
i,115.24999999999999,841,139.33333333333331,871,10,1,4,127.29166666666666,856.0
e,139.33333333333331,841,163.41666666666666,871,10,1,5,151.375,856.0
n,163.41666666666666,841,187.5,871,10,1,6,175.45833333333331,856.0
t,187.5,841,211.58333333333334,871,10,1,7,199.54166666666669,856.0
a,211.58333333333334,841,235.66666666666669,871,10,1,8,223.625,856.0
l,235.66666666666669,841,259.75,871,10,1,9,247.70833333333334,856.0
e,259.75,841,283.8333333333333,871,10,1,10,271.79166666666663,856.0
s,283.8333333333333,841,307.91666666666663,871,10,1,11,295.875,856.0
.,307.91666666666663,841,331.99999999999994,871,10,1,12,319.95833333333326,856.0
A,368.0,843,393.0,871,10,2,1,380.5,857.0
e,421.0,842,445.0,871,10,3,1,433.0,856.5
s,445.0,842,469.0,871,10,3,2,457.0,856.5
t,469.0,842,493.0,871,10,3,3,481.0,856.5
a,493.0,842,517.0,871,10,3,4,505.0,856.5
s,517.0,842,541.0,871,10,3,5,529.0,856.5
c,572.0,841,596.5,871,10,4,1,584.25,856.0
a,596.5,841,621.0,871,10,4,2,608.75,856.0
b,621.0,841,645.5,871,10,4,3,633.25,856.0
r,645.5,841,670.0,871,10,4,4,657.75,856.0
í,670.0,841,694.5,871,10,4,5,682.25,856.0
a,694.5,841,719.0,871,10,4,6,706.75,856.0
a,749.0,841,773.0,871,10,5,1,761.0,856.0
ñ,773.0,841,797.0,871,10,5,2,785.0,856.0
a,797.0,841,821.0,871,10,5,3,809.0,856.0
d,821.0,841,845.0,871,10,5,4,833.0,856.0
i,845.0,841,869.0,871,10,5,5,857.0,856.0
r,869.0,841,893.0,871,10,5,6,881.0,856.0
p,926.0,841,950.375,880,10,6,1,938.1875,860.5
o,950.375,841,974.75,880,10,6,2,962.5625,860.5
s,974.75,841,999.125,880,10,6,3,986.9375,860.5
i,999.125,841,1023.5,880,10,6,4,1011.3125,860.5
b,1023.5,841,1047.875,880,10,6,5,1035.6875,860.5
l,1047.875,841,1072.25,880,10,6,6,1060.0625,860.5
e,1072.25,841,1096.625,880,10,6,7,1084.4375,860.5
s,1096.625,841,1121.0,880,10,6,8,1108.8125,860.5
c,1152.0,848,1176.1666666666667,871,10,7,1,1164.0833333333335,859.5
a,1176.1666666666667,848,1200.3333333333335,871,10,7,2,1188.25,859.5
u,1200.3333333333335,848,1224.5000000000002,871,10,7,3,1212.416666666667,859.5
s,1224.5000000000002,848,1248.666666666667,871,10,7,4,1236.5833333333335,859.5
a,1248.666666666667,848,1272.8333333333337,871,10,7,5,1260.7500000000005,859.5
s,1272.8333333333337,848,1297.0000000000005,871,10,7,6,1284.916666666667,859.5
d,1328.0,841,1350.5,871,10,8,1,1339.25,856.0
e,1350.5,841,1373.0,871,10,8,2,1361.75,856.0
d,1404.0,841,1428.6923076923076,871,10,9,1,1416.3461538461538,856.0
e,1428.6923076923076,841,1453.3846153846152,871,10,9,2,1441.0384615384614,856.0
t,1453.3846153846152,841,1478.0769230769229,871,10,9,3,1465.730769230769,856.0
e,1478.0769230769229,841,1502.7692307692305,871,10,9,4,1490.4230769230767,856.0
r,1502.7692307692305,841,1527.461538461538,871,10,9,5,1515.1153846153843,856.0
m,1527.461538461538,841,1552.1538461538457,871,10,9,6,1539.807692307692,856.0
i,1552.1538461538457,841,1576.8461538461534,871,10,9,7,1564.4999999999995,856.0
n,1576.8461538461534,841,1601.538461538461,871,10,9,8,1589.1923076923072,856.0
a,1601.538461538461,841,1626.2307692307686,871,10,9,9,1613.8846153846148,856.0
c,1626.2307692307686,841,1650.9230769230762,871,10,9,10,1638.5769230769224,856.0
i,1650.9230769230762,841,1675.6153846153838,871,10,9,11,1663.26923076923,856.0
ó,1675.6153846153838,841,1700.3076923076915,871,10,9,12,1687.9615384615377,856.0
n,1700.3076923076915,841,1724.999999999999,871,10,9,13,1712.6538461538453,856.0
g,43.0,925,67.625,964,11,1,1,55.3125,944.5
e,67.625,925,92.25,964,11,1,2,79.9375,944.5
n,92.25,925,116.875,964,11,1,3,104.5625,944.5
é,116.875,925,141.5,964,11,1,4,129.1875,944.5
t,141.5,925,166.125,964,11,1,5,153.8125,944.5
i,166.125,925,190.75,964,11,1,6,178.4375,944.5
c,190.75,925,215.375,964,11,1,7,203.0625,944.5
a,215.375,925,240.0,964,11,1,8,227.6875,944.5
n,271.0,932,293.0,955,11,2,1,282.0,943.5
o,293.0,932,315.0,955,11,2,2,304.0,943.5
a,345.0,925,369.2857142857143,955,11,3,1,357.1428571428571,940.0
m,369.2857142857143,925,393.57142857142856,955,11,3,2,381.42857142857144,940.0
b,393.57142857142856,925,417.85714285714283,955,11,3,3,405.71428571428567,940.0
i,417.85714285714283,925,442.1428571428571,955,11,3,4,430.0,940.0
e,442.1428571428571,925,466.4285714285714,955,11,3,5,454.2857142857142,940.0
n,466.4285714285714,925,490.71428571428567,955,11,3,6,478.57142857142856,940.0
t,490.71428571428567,925,515.0,955,11,3,7,502.85714285714283,940.0
a,515.0,925,539.2857142857143,955,11,3,8,527.1428571428571,940.0
l,539.2857142857143,925,563.5714285714287,955,11,3,9,551.4285714285716,940.0
i,563.5714285714287,925,587.857142857143,955,11,3,10,575.7142857142858,940.0
s,587.857142857143,925,612.1428571428573,955,11,3,11,600.0000000000002,940.0
t,612.1428571428573,925,636.4285714285717,955,11,3,12,624.2857142857144,940.0
a,636.4285714285717,925,660.714285714286,955,11,3,13,648.5714285714289,940.0
.,660.714285714286,925,685.0000000000003,955,11,3,14,672.8571428571431,940.0
